id_persona,temperature,situacao,lifestyle,stai_total,stai_1,stai_2,stai_3,stai_4,stai_5,stai_6,stai_7,stai_8,stai_9,stai_10,stai_11,stai_12,stai_13,stai_14,stai_15,stai_16,stai_17,stai_18,stai_19,stai_20
P009330,0.9,padrao_1,sedentário,49,3,2,3,4,2,3,2,3,2,4,3,2,3,2,4,3,2,3,2,4
P008393,0.9,padrao_1,moderado,52,3,3,2,3,2,3,2,2,3,2,2,3,2,3,2,3,2,3,2,2
P009810,0.9,padrao_1,moderado,55,3,3,2,3,2,4,3,2,3,2,4,3,2,3,3,2,4,3,2,3
P001552,0.9,padrao_1,moderado,45,3,3,2,2,3,2,3,2,2,3,3,2,2,3,3,2,3,2,3,2
P003711,0.9,padrao_1,moderado,45,3,2,4,2,3,2,4,3,2,3,4,2,3,2,3,4,2,3,3,2
P009296,0.9,padrao_1,moderado,58,3,3,4,3,2,3,2,3,4,3,2,3,4,3,2,3,4,3,2,3
P001138,0.9,padrao_1,moderado,48,3,4,2,3,3,4,2,3,3,2,4,3,2,3,4,3,2,4,3,4
P010217,0.9,padrao_1,sedentário,51,3,2,3,3,4,2,3,2,4,3,3,2,4,3,2,3,2,3,4,3
P000152,0.9,padrao_1,moderado,58,3,2,3,2,2,3,4,2,3,3,2,4,3,2,3,2,3,4,2,3
P008525,0.9,padrao_1,ativo,57,3,3,2,3,2,4,3,2,3,2,3,4,2,3,3,2,4,3,2,3
P002406,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P003217,0.9,padrao_1,moderado,57,3,2,3,2,2,3,3,2,3,2,2,3,3,4,2,3,2,3,2,3
P008637,0.9,padrao_1,moderado,50,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,2,3
P010096,0.9,padrao_1,ativo,52,3,3,2,2,3,4,2,3,2,3,2,3,4,2,3,2,3,4,2,3
P002602,0.9,padrao_1,moderado,48,3,3,2,3,2,3,3,2,2,3,3,2,3,2,3,2,3,2,3,2
P006002,0.9,padrao_1,ativo,51,3,2,3,2,3,2,3,4,2,3,2,3,3,3,2,2,4,2,3,3
P010447,0.9,padrao_1,ativo,52,3,3,4,2,3,3,4,2,3,2,4,3,2,3,4,2,3,4,3,2
P001121,0.9,padrao_1,moderado,47,3,3,2,3,2,3,2,3,3,2,3,1,3,2,3,2,3,2,3,2
P009121,0.9,padrao_1,sedentário,50,3,4,3,2,3,2,4,3,4,3,2,4,3,2,3,3,2,4,3,2
P008956,0.9,padrao_1,sedentário,55,3,2,4,3,2,3,4,2,3,4,2,3,4,3,2,4,3,2,4,3
P005196,0.9,padrao_1,moderado,49,3,3,2,3,2,2,3,2,3,2,4,3,2,3,2,3,2,3,3,2
P004842,0.9,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2
P003814,0.9,padrao_1,ativo,51,3,3,2,4,3,2,3,4,2,3,3,2,3,4,2,3,3,4,2,3
P010730,0.9,padrao_1,ativo,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P003979,0.9,padrao_1,moderado,46,3,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,2,3,2
P008977,0.9,padrao_1,moderado,50,3,2,3,3,2,3,2,3,2,3,3,2,3,2,2,3,2,3,2,3
P009295,0.9,padrao_1,moderado,48,3,4,2,3,4,3,2,3,4,3,2,3,4,3,2,4,3,2,4,3
P004397,0.9,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2
P007750,0.9,padrao_1,moderado,46,3,4,2,3,2,3,4,2,1,3,2,4,3,2,3,4,1,2,3,2
P005293,0.9,padrao_1,ativo,47,3,3,2,3,2,4,3,2,3,4,3,2,3,2,4,3,2,3,4,3
P001946,0.9,padrao_1,sedentário,48,3,3,2,3,2,3,2,3,2,3,3,2,4,2,3,3,2,3,2,3
P009163,0.9,padrao_1,moderado,49,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P010151,0.9,padrao_1,ativo,51,3,2,3,2,3,2,4,2,3,2,3,3,2,3,2,4,3,2,3,3
P002724,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P007787,0.9,padrao_1,sedentário,51,3,4,3,2,2,4,3,3,4,2,2,3,4,2,3,4,2,3,4,3
P001059,0.9,padrao_1,moderado,49,3,3,2,3,4,3,2,2,3,4,2,3,3,2,3,2,3,4,3,2
P002515,0.9,padrao_1,moderado,49,3,2,2,3,4,2,3,2,3,2,4,3,2,3,2,3,4,2,3,2
P001585,0.9,padrao_1,moderado,53,3,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3
P003981,0.9,padrao_1,ativo,54,3,3,2,2,3,2,3,2,3,2,1,3,2,3,2,1,2,3,2,3
P002337,0.9,padrao_1,moderado,52,3,2,3,2,4,3,2,3,2,3,2,4,3,2,3,2,3,4,2,3
P000072,0.9,padrao_1,moderado,49,3,2,3,2,3,3,2,4,2,3,2,3,4,3,2,3,2,3,4,3
P010041,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,2,3,2,3
P005482,0.9,padrao_1,moderado,52,3,4,3,3,2,3,4,2,3,4,2,3,4,2,3,4,2,3,3,4
P000252,0.9,padrao_1,moderado,55,3,3,2,4,3,3,2,3,4,2,3,2,3,4,3,2,4,3,2,3
P001245,0.9,padrao_1,moderado,54,3,2,3,2,2,3,3,2,3,2,2,3,1,2,3,2,3,3,1,2
P010269,0.9,padrao_1,ativo,54,3,3,2,4,2,3,4,3,2,3,4,2,3,3,2,3,4,3,2,4
P000217,0.9,padrao_1,moderado,48,2,3,2,2,3,2,3,2,3,2,3,2,3,2,2,3,2,2,3,3
P006072,0.9,padrao_1,moderado,49,3,3,2,2,3,3,2,2,3,4,2,3,3,2,4,2,3,3,2,3
P006083,0.9,padrao_1,moderado,50,3,3,2,3,4,2,3,2,3,2,3,3,2,4,3,3,2,3,2,3
P008259,0.9,padrao_1,ativo,50,3,3,4,2,3,2,3,3,2,3,2,4,3,2,3,3,3,4,3,2
P007307,0.9,padrao_1,moderado,49,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P002948,0.9,padrao_1,moderado,51,3,4,3,2,3,3,4,3,2,3,2,3,4,3,2,3,2,4,3,2
P000460,0.9,padrao_1,moderado,51,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P002326,0.9,padrao_1,sedentário,46,3,2,3,2,3,2,4,3,2,3,4,2,3,2,3,3,2,4,3,2
P004884,0.9,padrao_1,moderado,52,3,3,2,3,2,2,3,4,3,3,2,3,2,4,3,2,3,3,2,3
P009174,0.9,padrao_1,moderado,56,3,3,2,3,2,3,2,3,4,2,2,3,4,3,2,3,2,3,1,3
P002868,0.9,padrao_1,moderado,52,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P000309,0.9,padrao_1,moderado,51,3,3,4,2,3,3,3,2,2,3,4,3,4,2,3,3,4,2,3,4
P005630,0.9,padrao_1,sedentário,48,3,4,3,2,2,3,4,2,3,4,1,2,3,2,4,3,1,2,3,4
P001353,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,3
P002366,0.9,padrao_1,moderado,48,3,2,3,2,3,3,2,3,2,3,2,3,3,2,2,3,2,3,3,2
P000167,0.9,padrao_1,moderado,55,3,2,3,4,2,3,2,3,4,2,3,2,3,4,2,3,2,4,3,2
P002333,0.9,padrao_1,moderado,46,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,1,2,3,2
P008483,0.9,padrao_1,moderado,53,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3
P003985,0.9,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,3,3,2,2,3,3,2,3,2,3,2
P001037,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008502,0.9,padrao_1,moderado,50,3,2,3,3,2,2,3,3,2,3,2,3,2,2,3,3,2,3,2,3
P001587,0.9,padrao_1,moderado,46,3,3,2,3,2,3,2,3,2,3,4,3,2,3,2,3,3,2,3,2
P009096,0.9,padrao_1,moderado,51,3,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,3,2,3
P004291,0.9,padrao_1,ativo,54,3,3,4,2,3,3,4,2,3,3,2,3,4,2,3,3,4,2,3,3
P004634,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,4,1,3,2,3,2,3,2,3,2,3
P009130,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P000921,0.9,padrao_1,ativo,52,3,3,2,3,2,3,3,2,2,3,2,2,3,3,2,2,3,3,3,2
P001155,0.9,padrao_1,moderado,52,3,3,2,2,3,2,3,2,4,2,3,2,3,2,3,2,4,3,2,3
P003510,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,2,3,3,2,3,2,3,3,2,3,2,3,2
P006588,0.9,padrao_1,moderado,52,3,3,2,3,3,2,3,2,4,3,2,3,3,2,2,4,3,3,2,3
P003493,0.9,padrao_1,moderado,46,3,3,2,2,3,3,2,3,2,2,3,3,2,3,3,2,3,2,3,2
P010753,0.9,padrao_1,moderado,53,2,2,3,2,3,3,2,3,3,2,2,3,4,3,2,3,2,2,3,3
P008872,0.9,padrao_1,ativo,46,3,3,2,2,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,3
P009782,0.9,padrao_1,moderado,51,3,3,4,2,3,3,3,2,4,2,3,4,2,3,3,3,2,3,4,2
P001080,0.9,padrao_1,moderado,52,3,3,2,3,4,3,2,3,4,3,2,3,4,2,3,3,4,3,2,3
P008359,0.9,padrao_1,moderado,57,3,2,3,2,3,4,3,2,3,2,3,4,2,3,3,2,4,3,2,3
P006489,0.9,padrao_1,moderado,51,3,3,2,4,3,2,3,2,3,4,2,3,2,3,4,2,3,3,2,3
P000094,0.9,padrao_1,moderado,48,3,2,3,2,3,2,2,2,3,3,4,2,3,2,3,1,3,2,2,2
P010394,0.9,padrao_1,moderado,56,3,4,2,3,2,3,4,2,3,4,2,3,4,3,2,3,4,3,2,3
P004035,0.9,padrao_1,moderado,52,3,2,3,2,3,2,3,2,3,4,2,3,3,2,1,3,2,3,2,3
P003594,0.9,padrao_1,ativo,53,3,3,2,4,2,3,1,2,3,2,4,3,2,3,1,2,3,4,3,2
P004026,0.9,padrao_1,sedentário,48,3,3,2,4,3,2,3,4,2,3,3,2,4,3,2,4,3,2,3,4
P003458,0.9,padrao_1,moderado,49,3,2,4,2,3,2,4,3,2,3,4,2,3,3,2,4,3,2,3,4
P005779,0.9,padrao_1,moderado,51,3,3,2,4,3,2,3,2,3,2,3,2,3,4,3,2,3,2,4,3
P008765,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P008708,0.9,padrao_1,moderado,51,3,4,3,2,3,3,4,2,3,4,3,2,3,4,3,2,3,4,3,2
P002587,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,3,3,2,3
P007943,0.9,padrao_1,moderado,48,3,2,3,2,3,2,3,2,3,2,3,2,3,1,3,2,3,2,3,2
P000682,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P008266,0.9,padrao_1,moderado,48,3,3,2,3,2,2,3,3,2,2,3,3,2,3,2,3,2,3,3,2
P006592,0.9,padrao_1,sedentário,46,3,3,4,2,3,2,3,4,3,2,4,3,3,2,4,3,2,4,3,2
P003408,0.9,padrao_1,moderado,53,3,2,3,3,2,3,2,3,2,2,3,4,3,2,3,2,3,4,3,2
P001858,0.9,padrao_1,moderado,53,3,2,3,2,3,4,2,3,2,3,3,2,4,3,3,2,3,4,2,3
P010240,0.9,padrao_1,moderado,54,2,3,3,3,2,2,3,2,3,2,2,3,2,4,3,3,2,3,2,2
P007720,0.9,padrao_1,moderado,58,3,2,4,3,2,4,3,2,3,4,2,3,4,2,3,2,3,3,2,3
P001477,0.9,padrao_1,moderado,48,3,3,2,3,2,2,3,2,3,2,3,3,2,2,3,3,2,2,3,3
P003011,0.9,padrao_1,moderado,50,3,2,3,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2
P003194,0.9,padrao_1,moderado,53,3,4,3,2,3,3,4,2,3,4,3,2,3,4,3,2,3,4,2,3
P008549,0.9,padrao_1,moderado,49,3,3,2,4,3,2,3,3,2,4,2,3,3,3,2,3,2,4,3,2
P008254,0.9,padrao_1,moderado,49,3,3,2,3,2,2,3,2,3,2,3,2,3,2,2,3,2,3,3,2
P003669,0.9,padrao_1,moderado,51,3,4,3,2,3,4,2,3,2,4,3,3,2,4,3,2,4,3,2,4
P002023,0.9,padrao_1,ativo,47,3,2,3,4,3,2,3,4,2,3,3,4,2,3,4,3,2,3,4,3
P004750,0.9,padrao_1,moderado,44,3,3,2,2,4,3,2,3,4,2,3,3,2,2,4,3,2,3,3,2
P000348,0.9,padrao_1,moderado,47,2,3,3,2,4,2,3,2,3,4,2,3,4,2,3,3,2,3,4,2
P008895,0.9,padrao_1,moderado,47,3,3,2,3,3,2,3,2,3,2,3,2,3,2,3,4,3,3,4,3
P007700,0.9,padrao_1,moderado,50,3,3,2,2,3,2,3,2,4,3,2,3,2,4,2,3,2,3,3,2
P006841,0.9,padrao_1,moderado,57,3,3,2,3,2,3,4,2,3,3,2,3,4,2,3,2,3,4,2,3
P001734,0.9,padrao_1,moderado,49,3,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2
P006240,0.9,padrao_1,moderado,48,3,3,2,2,4,3,2,2,3,3,2,3,2,4,3,2,3,2,4,3
P005114,0.9,padrao_1,moderado,55,3,3,2,3,2,3,4,2,3,2,3,2,3,4,3,2,4,3,3,2
P004812,0.9,padrao_1,moderado,48,3,2,4,2,3,2,4,3,2,3,2,4,3,2,4,3,2,3,4,2
P010018,0.9,padrao_1,moderado,51,3,3,2,2,3,2,3,2,3,1,2,3,2,3,2,3,2,3,2,2
P005696,0.9,padrao_1,moderado,48,3,2,4,3,2,3,2,3,2,3,4,2,3,2,3,3,4,2,3,2
P010346,0.9,padrao_1,moderado,52,3,3,2,4,3,4,2,3,4,2,3,3,4,2,3,4,2,3,3,4
P006749,0.9,padrao_1,moderado,54,3,2,3,4,2,3,2,3,3,2,3,4,3,2,3,3,2,3,2,3
P009767,0.9,padrao_1,moderado,48,3,2,2,2,3,2,3,2,3,2,3,2,3,2,2,3,3,2,3,2
P004795,0.9,padrao_1,moderado,48,3,3,2,4,2,3,2,3,2,4,3,2,3,2,3,4,3,3,2,4
P001333,0.9,padrao_1,moderado,57,3,2,3,3,2,3,2,3,3,2,2,3,4,2,3,1,3,3,2,3
P001600,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,2,3,2,3,2,3,2,3,3,2,3,2,3
P009345,0.9,padrao_1,moderado,50,3,3,2,3,2,2,3,2,3,3,2,2,3,2,3,1,2,3,3,2
P008326,0.9,padrao_1,moderado,52,3,4,2,3,2,4,3,2,3,4,3,2,4,3,2,3,4,2,3,3
P009476,0.9,padrao_1,moderado,52,3,3,2,3,2,3,2,2,3,2,3,2,3,2,3,2,3,3,2,3
P001464,0.9,padrao_1,moderado,44,3,3,2,2,3,2,2,3,2,3,4,3,2,2,3,2,3,4,3,2
P002205,0.9,padrao_1,moderado,48,3,3,2,3,2,3,3,2,2,3,3,2,3,2,3,2,3,2,3,2
P009176,0.9,padrao_1,sedentário,55,3,3,4,3,2,3,4,2,3,3,4,3,2,3,4,2,3,4,2,3
P009601,0.9,padrao_1,sedentário,47,3,4,3,2,3,3,2,4,3,3,2,4,3,3,2,4,2,3,4,3
P004925,0.9,padrao_1,moderado,49,3,3,2,4,2,3,3,2,3,4,2,3,3,2,4,3,2,3,4,3
P008744,0.9,padrao_1,moderado,53,3,3,2,2,3,4,3,2,3,2,3,2,4,3,3,2,4,3,3,2
P005730,0.9,padrao_1,moderado,48,3,3,2,3,3,2,4,3,2,3,2,3,3,2,3,3,4,2,3,2
P008969,0.9,padrao_1,sedentário,47,3,2,3,2,4,3,2,3,3,2,4,3,2,3,3,4,2,3,2,3
P000405,0.9,padrao_1,sedentário,46,3,3,2,3,2,3,2,3,2,2,3,2,3,2,3,4,2,3,3,3
P002132,0.9,padrao_1,moderado,55,3,3,2,3,2,3,4,2,3,2,3,4,3,2,3,2,4,3,4,3
P009343,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,2,3,3,2,3,3,2,2,3,2,3
P001531,0.9,padrao_1,moderado,50,2,3,2,3,2,3,2,3,2,3,2,3,2,2,3,2,3,2,2,3
P008594,0.9,padrao_1,sedentário,57,3,2,3,4,2,3,3,2,4,2,3,4,2,3,2,3,4,3,4,2
P009172,0.9,padrao_1,moderado,59,3,2,4,3,2,3,4,3,4,2,3,2,4,3,2,3,4,2,3,4
P007918,0.9,padrao_1,moderado,52,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3
P006991,0.9,padrao_1,moderado,51,3,2,2,3,3,2,3,2,2,3,2,3,2,3,2,3,2,3,2,3
P006989,0.9,padrao_1,moderado,50,3,3,2,4,3,2,3,4,2,3,4,2,3,4,3,2,3,4,2,3
P003763,0.9,padrao_1,ativo,54,3,3,2,4,3,2,3,2,4,3,2,3,4,3,2,4,3,2,3,4
P005016,0.9,padrao_1,moderado,50,3,4,3,2,4,3,2,3,4,2,3,2,3,4,3,2,3,2,3,4
P007669,0.9,padrao_1,moderado,52,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P004375,0.9,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2
P010500,0.9,padrao_1,sedentário,45,3,3,2,3,2,3,2,2,3,4,3,2,3,2,3,4,2,3,3,2
P004432,0.9,padrao_1,moderado,50,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,4,2,3,2,3
P009988,0.9,padrao_1,ativo,49,3,3,2,2,3,3,2,2,4,2,3,3,2,3,2,3,3,2,3,2
P000498,0.9,padrao_1,moderado,52,3,3,2,3,2,3,2,2,3,3,2,2,3,3,2,3,2,3,2,3
P004628,0.9,padrao_1,moderado,50,2,3,2,3,2,3,3,2,2,3,2,3,2,2,3,2,3,2,3,2
P007990,0.9,padrao_1,moderado,51,3,3,2,3,2,3,2,3,2,3,2,4,2,3,2,3,2,3,2,3
P005595,0.9,padrao_1,moderado,49,3,3,2,3,2,3,2,3,3,2,3,2,3,2,3,3,2,3,2,3
P004226,0.9,padrao_1,moderado,49,2,3,2,3,3,2,2,3,3,2,2,3,2,3,4,3,2,3,2,3
P002038,0.9,padrao_1,ativo,47,3,4,3,2,3,3,2,4,3,2,3,2,3,4,3,2,3,2,4,3
P007487,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P006120,0.9,padrao_1,moderado,46,3,3,2,2,3,1,3,2,3,2,3,2,2,3,1,3,2,2,3,2
P009412,0.9,padrao_1,moderado,53,3,2,3,2,3,2,3,2,4,3,2,2,3,3,2,3,2,3,2,3
P005632,0.9,padrao_1,ativo,47,3,4,3,2,4,3,2,3,4,2,3,4,2,3,4,3,2,4,3,2
P005464,0.9,padrao_1,moderado,51,3,3,2,3,2,3,2,3,2,2,3,2,3,4,2,3,3,2,2,3
P002051,0.9,padrao_1,sedentário,46,3,3,2,3,2,3,2,3,2,4,2,3,3,2,4,3,3,2,3,3
P009685,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P003527,0.9,padrao_1,ativo,51,3,3,3,2,4,3,2,3,4,2,3,2,4,3,3,2,3,4,3,2
P000856,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,2,3,3,2,4,3,2,3,2,3,3
P007791,0.9,padrao_1,moderado,51,3,3,2,3,2,3,2,3,4,2,3,4,3,2,3,2,3,2,4,3
P001093,0.9,padrao_1,moderado,49,3,3,4,2,3,3,3,4,2,3,3,3,2,4,3,2,3,3,4,3
P007966,0.9,padrao_1,moderado,52,3,2,3,3,4,2,3,3,3,2,4,3,2,4,3,2,3,3,2,3
P007697,0.9,padrao_1,moderado,50,3,3,2,3,3,2,3,2,3,3,2,3,3,2,3,2,3,2,3,3
P001688,0.9,padrao_1,moderado,47,3,3,2,3,2,3,2,3,1,3,2,2,3,2,3,3,2,3,2,3
P004244,0.9,padrao_1,moderado,55,3,3,4,2,3,3,4,2,3,2,3,4,3,2,2,3,4,3,4,3
P007474,0.9,padrao_1,moderado,53,3,2,2,3,4,2,3,2,4,3,2,3,4,2,3,2,3,4,3,2
P009122,0.9,padrao_1,moderado,51,3,3,2,3,4,3,2,4,3,2,3,2,4,3,2,3,4,3,2,3
P005552,0.9,padrao_1,moderado,55,3,3,2,3,2,3,3,2,3,2,3,2,3,4,2,3,2,4,2,3
P009846,0.9,padrao_1,moderado,45,3,3,2,3,2,3,2,4,3,2,3,2,3,2,3,4,3,2,4,3
P009931,0.9,padrao_1,moderado,53,3,3,4,3,2,3,3,2,4,3,2,3,3,3,4,3,2,2,3,3
P010324,0.9,padrao_1,moderado,50,3,3,2,2,4,3,2,3,4,2,3,3,2,4,3,2,3,4,3,2
P004112,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,2,3,3,2,3,2,2,3,2,3,2,3
P000937,0.9,padrao_1,sedentário,45,3,3,2,3,3,2,4,3,2,3,4,3,2,3,2,4,3,2,3,2
P005557,0.9,padrao_1,moderado,52,3,3,2,3,2,2,3,3,2,3,2,2,3,3,2,2,3,3,2,3
P002399,0.9,padrao_1,moderado,50,3,3,2,3,2,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3
P003215,0.9,padrao_1,moderado,48,3,3,2,3,2,3,2,3,2,2,3,2,3,2,3,3,2,3,2,3
P007997,0.9,padrao_1,sedentário,50,3,3,2,3,2,4,3,2,3,3,4,3,4,2,3,3,2,3,3,2
P000368,0.9,padrao_1,moderado,50,3,3,2,3,2,3,3,2,2,3,2,3,2,3,2,3,2,3,3,2
P000819,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P010432,0.9,padrao_1,moderado,53,3,2,3,2,3,2,3,3,2,2,3,4,3,2,3,2,3,4,2,3
P007965,0.9,padrao_1,moderado,51,3,2,3,2,3,2,3,1,3,2,3,2,3,2,3,1,3,2,3,2
P002684,0.9,padrao_1,moderado,51,3,3,2,3,2,3,2,2,3,1,3,2,2,3,2,3,2,3,2,2
P006090,0.9,padrao_1,moderado,54,3,2,3,3,2,2,3,2,3,2,2,3,3,2,3,3,2,3,2,3
P000015,0.9,padrao_1,moderado,53,3,2,4,3,2,3,4,2,3,4,2,3,3,2,4,3,2,4,3,2
P010777,0.9,padrao_1,sedentário,48,3,4,2,3,2,2,3,4,3,2,3,3,2,3,4,2,3,4,3,2
P009472,0.9,padrao_1,ativo,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P000012,0.9,padrao_1,sedentário,50,3,2,3,2,3,4,3,2,3,2,3,2,3,2,3,3,2,2,3,3
P001012,0.9,padrao_1,moderado,45,3,3,2,2,3,2,3,2,3,2,3,1,2,3,2,3,2,2,3,2
P008474,0.9,padrao_1,moderado,44,3,3,2,2,3,2,3,2,2,4,3,2,3,2,4,3,3,2,2,3
P002543,0.9,padrao_1,moderado,47,3,3,2,3,4,2,3,2,2,3,4,2,3,3,4,2,3,3,2,3
P010728,0.9,padrao_1,moderado,53,3,2,2,3,2,3,4,2,3,2,3,4,2,3,2,3,2,3,4,2
P002124,0.9,padrao_1,moderado,51,3,3,2,2,3,2,3,2,3,2,3,2,3,3,2,2,3,3,2,2
P005195,0.9,padrao_1,moderado,49,3,3,2,3,2,2,3,2,2,3,2,2,3,2,3,3,2,3,2,3
P010652,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P009718,0.9,padrao_1,moderado,52,3,2,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P005202,0.9,padrao_1,moderado,51,3,3,3,2,3,2,3,2,3,3,2,2,3,2,3,2,3,3,2,3
P002137,0.9,padrao_1,moderado,53,3,3,2,4,3,2,4,3,3,2,3,2,4,3,2,3,2,3,3,4
P004677,0.9,padrao_1,moderado,49,3,3,2,3,2,2,4,3,2,4,3,2,3,3,2,4,3,3,2,3
P004971,0.9,padrao_1,ativo,52,2,3,2,3,2,2,3,2,3,2,3,2,2,3,2,3,2,3,2,3
P002865,0.9,padrao_1,moderado,50,3,2,3,2,3,3,2,3,2,2,3,2,3,3,2,3,2,3,2,3
P003052,0.9,padrao_1,ativo,51,3,4,2,3,2,4,3,3,2,4,3,2,3,4,2,3,4,2,3,4
P000282,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,2,3,3,2,3,2,3,2,3,2,3
P001666,0.9,padrao_1,moderado,47,3,3,2,3,2,3,2,3,2,2,3,2,3,2,4,3,2,3,2,3
P009909,0.9,padrao_1,ativo,55,3,2,3,2,3,1,4,2,3,2,4,3,2,3,1,2,4,3,2,3
P007091,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3
P001834,0.9,padrao_1,moderado,50,3,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,2,3
P001077,0.9,padrao_1,moderado,48,3,4,3,2,3,2,4,3,2,4,3,2,3,2,3,2,4,3,2,3
P001364,0.9,padrao_1,ativo,50,3,3,2,3,2,4,2,3,3,2,3,3,2,3,2,3,2,3,3,2
P003797,0.9,padrao_1,moderado,50,3,2,3,2,3,3,2,4,3,2,3,1,3,2,3,2,4,3,2,3
P007161,0.9,padrao_1,moderado,52,3,3,2,3,2,3,2,2,3,2,3,2,3,3,2,3,2,3,2,3
P007069,0.9,padrao_1,moderado,54,3,2,3,3,2,3,3,2,3,2,3,2,2,3,2,3,2,3,2,3
P010545,0.9,padrao_1,moderado,48,3,3,2,3,2,2,3,3,2,3,3,2,2,3,3,2,3,3,2,2
P005266,0.9,padrao_1,moderado,49,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2
P005830,0.9,padrao_1,moderado,47,3,3,2,4,3,3,2,4,2,3,3,2,3,4,3,2,3,2,4,3
P009108,0.9,padrao_1,moderado,50,3,2,3,2,2,3,3,2,2,3,2,3,2,2,3,2,2,3,3,2
P005278,0.9,padrao_1,moderado,46,2,3,3,2,3,2,3,3,2,2,3,2,3,2,3,3,2,2,3,3
P003931,0.9,padrao_1,moderado,53,3,4,3,2,3,4,3,2,3,3,4,2,3,4,2,3,3,4,2,3
P002626,0.9,padrao_1,moderado,49,3,4,3,2,4,3,3,2,4,3,2,3,4,3,3,4,2,3,4,3
P005686,0.9,padrao_1,moderado,49,3,3,2,3,3,2,2,3,3,2,2,3,3,3,2,3,2,3,3,2
P007848,0.9,padrao_1,moderado,51,3,3,2,3,2,3,2,3,2,2,3,2,4,3,2,3,2,3,2,3
P008189,0.9,padrao_1,moderado,48,3,3,2,2,3,3,2,3,2,2,3,2,3,3,2,3,2,3,2,3
P002447,0.9,padrao_1,ativo,48,3,2,3,2,3,2,3,2,3,2,3,1,3,2,3,2,3,2,3,2
